name,metadata_uuid,component_name,component_uuid
EX1103_COLLECTION,20c00761-dbb2-34d6-0092-b418f751fdd2,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer.cruise:MountainsintheSea2003,6a2b872b-93e2-450f-a5a5-0607b8bca0fb,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX2307_COLLECTION,2e0b88ca-ae91-439f-82e2-41c4e489c9b5,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX2303_COLLECTION,3c619bc1-037a-489d-b2e6-11ba6eb7ac0a,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX2305_COLLECTION,cfa323ee-1eff-4b17-a65d-d90c1179d3a5,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1710,7634b1b3-003c-46a4-bb95-873a50ef9650,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1803,7a773ecb-e870-49cd-9872-cb5168b58079,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1804,7a3f7d4e-d84f-451d-bc26-89949e8a7eda,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1810,db57fc46-0f73-4e55-80ea-430493c4364a,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1709,860668a6-06c4-420b-a0e7-44e3b1292c36,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1607,18107c6b-a947-4978-9a52-4648d479d987,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:FloridaCoastDeepCorals2005,5357b88a-2a90-4ac8-aa3d-965494ea1901,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:SubmarineRingofFire2014,6a976441-0bf8-43ec-a808-66c09ec99b6f,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1805,7af97aaa-a7ae-4add-b9a1-7cf13a571bf4,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1811,b4c3c694-c3f0-4f00-b2c6-edecade46182,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1106,82910bd0-da44-11e0-9572-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1501,4e6b4f9d-da65-42e4-b6b2-92b632bd310c,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1503L1,a755534e-4985-4a0c-a651-82358ba7e18b,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1505,6e655f51-6897-4eda-8ac7-844d893c3703,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei.oer:EX1601,a3b8d136-6be8-45ef-8871-7d01c666c54e,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2104_Sound_Velocity_Profile_COLLECTION,24af7256-b49c-4bf2-8bdc-0c5189f65513,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2104_Products_COLLECTION,ce53afa5-1bac-409b-b9a3-a373576463d3,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2104_Imagery_COLLECTION,656c7ed8-e6e7-46bb-9a17-bdc15b750fc0,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2103_Sound_Velocity_Profile_COLLECTION,4bc6d185-c968-4eff-808b-deecd0e4bbd8,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2103_Products_COLLECTION,a1a61b73-3a43-40a3-9332-1461d03c0486,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2103_Imagery_COLLECTION,3168e879-16e7-47f8-9b31-a3b808d0eb8b,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2105,c6c73240-1718-11ec-b521-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2106_Sound_Velocity_Profile,f56c4ea0-3022-11ec-932f-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2107_Sound_Velocity_Profile,f5742466-0787-431d-97b5-900d61d13f68,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2107_Imagery,575aeeed-300a-4827-b07d-b18006a65134,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2107_Products,2e7456b6-1b15-48dc-b9be-c4b22fc36e20,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2201_Imagery_COLLECTION,b657b931-faa1-484a-8556-a69fdaa2273d,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2201_Sound_Velocity_Profile_COLLECTION,7e2f0601-5667-4358-a344-cc4881e3ed37,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2201_Products_COLLECTION,dfca1a4b-a75e-4342-b6d2-8b89ca0ea3a4,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2202_Sound_Velocity_Profile_COLLECTION,53ba8ee5-ada6-4077-af46-703c79fb87db,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2204_Sound_Velocity_Profile_COLLECTION,f2367cd2-c405-4bc7-96bb-00695d875db3,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:Peleliu2018_Products_COLLECTION,e822b91b-83d4-4dd1-8492-7b2719611776,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2205_Sound_Velocity_Profile_COLLECTION,b73f135b-8c6b-40de-8e0c-6e0b8b8fb262,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2205_Products_COLLECTION,8cf94651-48fa-4c19-8745-dfa354cec82a,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2205_Imagery_COLLECTION,25a0d897-1bfa-4799-9cae-a97953a53c9d,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2208_Sound_Velocity_Profile_COLLECTION,f1d702b3-8c9f-4f7c-b81e-43957a25cd0a,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX2101,755dfd80-c3d0-11eb-ba2f-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
SouthAtlanticBight_2007,a82bf2a0-a9b6-11e1-afa6-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
SanAndreasFault2010,420929f0-cfa0-11e2-8b8b-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
Lophelia2010,1d9e5170-58e7-11e1-b86c-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
CelebesSea2007,fa13e24f-b431-427a-8fce-68f42d42e9aa,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
Bonaire2008,1d1946b0-2dc1-11e2-81c1-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
AUVFest2008,85531f09-ea40-4be2-bb22-77dadcf9df33,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
3DArch2014,f6a2ce28-475a-4140-9012-e628ec6d18c5,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
SubmergedNewWorld2012,916df990-e63e-11e1-aff1-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
SubmergedNewWorld2011,6f71cae0-e631-11e1-aff1-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
SubmergedNewWorld2009,01275aa0-b62f-11e1-afa6-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
SubmarineRingofFire2012,5433cc90-ec82-11e1-aff1-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
StellwagenBank2010,e9263bc0-c46a-11e1-9b21-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
PacificReefs2011,93274790-5f21-11e1-b86c-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
PC1106,3fc69250-1ab0-11e1-bddb-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
MaritimeMaya2011,c03d9250-61f4-11e0-80e3-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
Lophelia2012,788e9ba0-c546-11e1-9b21-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
Lophelia2009,06f6bd40-cf5c-11e1-9b23-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
INSPIRE2012,55c74c30-7c3d-11e2-b92a-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
GulfofAlaska2004,fb31d6c0-9aae-11e1-a8b0-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1303,e464de00-d2b7-11e2-8b8b-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1206,0b8cabd0-1d4a-11e2-892e-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1205L2,667319f0-e571-11e1-aff1-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1205L1,d50d43a0-bf0a-11e1-afa7-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1204,7ac493a0-9942-11e1-a8b0-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1203,1a8e48c0-ae4e-11e1-afa6-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1202L3,29e6c150-ae79-11e1-afa6-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1202L2,fdcf0530-693d-11e1-b86c-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1202L1,81665ad0-5d93-11e1-b86c-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1201,50c10330-4c40-11e1-b86c-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1105,882b25d0-b6e5-11e0-aff2-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1102,f4431650-6abf-11e0-ae3e-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1101,5279bf40-b23b-11e0-a00b-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1104,b5c8f0b0-ad87-11e0-9f1c-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
BermudaCaves2009,2d08def0-df50-11e2-a28f-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
BattleAtlantic2011,4a87b930-618c-11e1-b86c-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
AtlanticCanyons2012,b82bfc70-e653-11e1-aff1-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
AtlanticCanyons2011,faddb030-6216-11e0-80e3-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
BermudaCaves2011,8a54c9c0-6161-11e1-b86c-0800200c9a66,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
gov.noaa.ncei:EX1802,c4e31902-4a81-4b86-8c16-edffa3dcd795,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
ArcticMarineMicrobes2014,6150580f-adca-4684-bcea-3e9f555b8b6c,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
Bioluminescence2009,a5eb529b-0356-4005-aea1-ef1a7b1fb44d,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
BlackSea2006,450a1e72-4f4e-4ae4-af14-8edaf7c8ecde,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1604,d60198cd-b938-4862-a986-4a1d5b2637ab,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
AlaskasSubmergedHeritage2006,035b8675-0c7b-44df-bd48-8138c6b66881,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
AtlanticCanyons2013,c163c712-38a2-43a8-b86d-0b96904610f1,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
DavidsonSeamount2006,78b2e2a5-4aa8-485c-9bd0-27ba7b33d34b,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
DeepCorals2005,3429328f-a6fc-4150-ac04-0ac9f7201792,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
DeepSlope2006,53b91ed8-4454-4e6b-abe1-5d18ad57d754,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX0801,42ec6061-5d17-4504-839c-6f2b074e02f7,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX0802,e2a72bd0-f54d-44f3-b9f1-44e044b93626,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX0901,ef97cd6f-bf69-421d-8037-f88bb40f4b46,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX0902,44683877-9730-4505-a1a6-eaded602d8de,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX0904,0568a03c-932e-4f6c-a514-c917f3f7919b,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX0905,de4725fd-64c7-42b2-88dd-1dce2cf3e6de,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX0907,c0f56860-be89-41ea-8b70-da73096c61dc,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX0908,3467bbec-0ec2-4b6a-bf3d-5a45bb2122ed,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1402L3_COLLECTION,20c754f9-3e9a-41be-af1a-869d133f76ac,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX0909,3c67b8a8-ad0a-4035-b1e1-2f66af2b469e,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1001,8cee7828-0485-403e-b64a-48fbe52ff8c5,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1002,271bbe58-f3ac-4efa-bbc1-f6a59629ee39,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1003,9366247d-b815-45e9-bad0-34d47583ddc2,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1402L1_COLLECTION,4841a3e2-0430-44fb-8fd9-2cc876571543,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX0903_COLLECTION,83a4ae86-656f-43d4-9d2a-7b5ae8b0a4e0,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1004_BarunaJayaIV,449a2a71-8c92-47d1-9a69-6e15148f8e09,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1004,7cfdc33f-7eb8-44c2-83e1-a0d8657730fc,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1005,9bda2af5-0236-4b7f-b74c-d9f6ab7c1e8c,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1006,1c2ae6a3-61fc-44f7-804d-8582f1fd4de7,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1403_COLLECTION,a8aeb83c-f34b-4751-8709-407e2a6e3daf,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1401,a4523bbe-f6fb-42ff-a493-9bfc68bf122a,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1402L2,27d5e166-6577-4931-ad5e-9889e742ec2e,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1404L1,4d54d7fc-8876-4a7b-a295-b66b0f927886,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1404L2,17c14ad9-a7ed-47e8-9dbd-000eb283b40d,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1404L3,706e8c5c-4fff-4475-8236-a3ceeb572993,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1502L1,0ce148e9-3101-4019-baed-42c6a78fd589,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
EX1502L2,8731b2bd-b673-4ae3-bfcf-81adf39d8c69,NOAA NCEI Official (pointOfContact) CI_ResponsibleParty 440b3ac2-64a5-46e2-9846-38305718b644,440b3ac2-64a5-46e2-9846-38305718b644
